text,label,category,tr_xlm_roberta,vader,org_lang
"Eventually the drink was done, it looked like the clearest water!",5.666666666666667,fairytales,0.8611637353897095,0.4199,dk
"""There you have it!""",5.333333333333333,fairytales,0.5848448276519775,0.0,dk
"said the witch, cutting the tongue of the little mermaid, who was now mute, could neither sing nor speak.",3.666666666666667,fairytales,-0.8169385194778442,-0.4588,dk
"""If the polyps were to grab you when you go back through my forest,"" said the witch, ""then throw only a single drop of this drink on them, then their arms and fingers jump into a thousand pieces!""",4.666666666666667,fairytales,0.0,-0.5707,dk
"But the little mermaid did not have to, the polyps withdrew frightened for her when they saw the shiny drink that glowed in her hand, just as it was a sparkling star.",6.0,fairytales,0.0,0.6486,dk
"Thus, she soon came through the forest, the marsh and the rushing malfunctions.",5.0,fairytales,0.0,0.0,dk
"She could see her father's castle;The blaze were off in the large dance hall;They were all asleep in there, but she did not dare to seek them, now that she was mute and would forever go away from them.",3.333333333333333,fairytales,-0.47152653336524963,0.3716,dk
It was what her heart should be broken by grief.,1.666666666666667,fairytales,-0.8045521974563599,-0.4939,dk
"She sneaked into the garden, took one flower of each of her sisters' flower beds, threw her finger a thousand kisses towards the castle and rose through the dark blue lake.",5.0,fairytales,0.0,0.5106,dk
The sun had not yet emerged when she saw the Prince's castle and climbed the magnificent marble staircase.,5.666666666666667,fairytales,0.0,0.5994,dk
The moon shone nicely clearly.,6.666666666666667,fairytales,0.8268772959709167,0.743,dk
"The Little Mermaid drank the burning sharp drink, and it was that went a double -edged sword through her fine body, she thereby fainted and lay, like dead.",2.333333333333333,fairytales,-0.6522536277770996,-0.5423,dk
"As the sun was shining across the lake, she woke up, and she felt a stinging pain, but right before her stood the lovely young prince he attached her coal -black eyes to her, so she hit her down and saw that her fishing tail was gone and that she had the nicest little white legs some little girl could have, but she was quite naked, so she wrapped herself into her big, long hair.",5.0,fairytales,0.0,0.8374,dk
"The prince asked who she was and how she had come here, and she looked mildly and yet so sad at him with her dark blue eyes, she could not.",4.0,fairytales,-0.5869382619857788,-0.6418,dk
Then he took her by the hand and led her into the castle.,5.333333333333333,fairytales,0.0,0.4939,dk
"Every step she did was, as the witch had told her, as if she were stepping on pointed sewing and sharp knives, but she liked it;At the Prince's hand, she rose as easily as a bubble, and he and everyone wondered about her adorable, floating gait.",5.0,fairytales,0.4627692997455597,0.9161,dk
"Dealing clothes of silk and mussel she got on, in the castle she was the most beautiful of all, but she was mute, could neither sing nor talk.",5.0,fairytales,0.0,0.3811,dk
"Lovely slave women, dressed in silk and gold, came out and sang for the prince and his royal parents;A song more beautiful than all the others and the prince clapped in her hands and smiled at her, then the little mermaid was grieved, she knew she had sung far more beautiful!",3.666666666666667,fairytales,0.5635693669319153,0.9279,dk
"She thought, ""Oh he just had to know that, to be with him, I have given my voice away forever!""",4.0,fairytales,0.5140159130096436,0.0,dk
"Now the slave women danced in adorable floating dances to the most beautiful music, raising the little mermaid his beautiful white arms, rising on the tip of the toe and hovering across the floor, dancing, which had no one had danced yet;At each movement, her essence became even more visible, and her eyes spoke deeper to the heart than the song of the slave women.",7.0,fairytales,0.4749390482902527,0.8999,dk
"Everyone was delighted over there, especially the prince, who called her her little hit child, and she danced more and more, though every time her foot touched the ground, it was as if she were stepping on sharp knives.",4.666666666666667,fairytales,0.627349853515625,0.3167,dk
"The prince said she should always be with him, and she was allowed to sleep outside his door on a velvet pillow.",5.666666666666667,fairytales,0.0,0.0,dk
He let her sew a man's suit so that she could follow him on a horse.,5.333333333333333,fairytales,0.0,0.0,dk
They rode through the fragrant forests where the green branches hit her on the shoulder and the little birds sang behind fresh leaves.,7.0,fairytales,0.0,0.3182,dk
"She climbed with the prince up on the high mountains, and although her fine feet were bleeding so that the others could see it, she laughed from it and followed him, until they saw the clouds sailing down under him, as if it were a bunch of birds that went to foreign countries.",6.666666666666667,fairytales,0.4433039128780365,0.5859,dk
"At home at the Prince's Castle, when at night the others slept, she went out onto the wide marble staircase, and it cooled her burning feet, to stand in the cold seawater, and then she thought of them down there in the depths.",5.0,fairytales,0.0,0.0,dk
"One night her sisters arm came in arm, they sang so sorrowfully, swam over the water, and she waved of them, and they knew her and told how sad she had made them all together.",3.0,fairytales,-0.3754032254219055,-0.7644,dk
"Every night they visited her since, and one night she saw, far out, the old grandmother, who for many years had not been over the sea, and the king of the sea, with her crown on her head, they stretched their hands towards her, but did not venture as near the land as the sisters.",4.333333333333333,fairytales,0.0,0.5023,dk
"Day by day she was the prince's lovingers, he loved her, as you can love by a good, dear child, but making her his queen, not at all, and his wife had to stay, otherwise she got no immortal soul, but would be foam on his wedding morning on the lake.",3.666666666666667,fairytales,0.3604564666748047,0.8151,dk
"""Don't you like the most of me, among them all!""",4.666666666666667,fairytales,0.0,-0.3404,dk
Seemed the little mermaid's eyes to say when he took her in his arms and kissed her beautiful forehead.,6.0,fairytales,0.0,0.7579,dk
"""Yes, you are my dearest,"" said the prince, ""for you have the best heart of them all, you are most devoted to me, and you look like a young girl I once saw, but probably never find again.",7.0,fairytales,0.8018671274185181,0.6538,dk
"I was on a ship that stranded, the waves drove me ashore by a sacred temple where several young girls served, the youngest who found me on the shore and saved my life, I saw her only twice;She was the only one I could love in this world, but you look like her, you almost suppress her image in my soul, she belongs to the holy temple and therefore my good happiness has sent me you, never will we divorce! """,7.666666666666667,fairytales,0.5177764892578125,0.8977,dk
"- ""Alas, he doesn't know I've saved his life!""",3.333333333333333,fairytales,0.0,0.0,dk
"Thought the little mermaid, ""I carried him over the lake to the forest where the temple stands, I was sitting behind the foam and looking after no people would come.",5.0,fairytales,0.0,-0.296,dk
I saw the beautiful girl that he loves more than me! ”,4.666666666666667,fairytales,0.704507052898407,0.8356,dk
